experiment_id,timestamp,repository,model,experiment_source,training_success,duration_seconds,hyperparam_epochs,hyperparam_learning_rate,hyperparam_batch_size,hyperparam_dropout,hyperparam_weight_decay,hyperparam_seed,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,perf_test_accuracy,perf_best_val_accuracy,perf_accuracy,perf_test_loss,perf_map,perf_rank1,perf_rank5,perf_precision,perf_recall,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,retries
Person_reID_baseline_pytorch_hrnet18_018_parallel,2025-12-10T08:10:25.409304,Person_reID_baseline_pytorch,hrnet18,,True,6696.430449485779,,,,,,4351,,,,,,,,0.731198,0.897565,0.964074,,,250799.21,18051.82,268851.03,1468668.6300000031,225.11781575720465,295.21,163.12,98.58660331085224,100.0,80.74432863274065,85.0,0
Person_reID_baseline_pytorch_hrnet18_019_parallel,2025-12-10T09:55:46.852394,Person_reID_baseline_pytorch,hrnet18,,True,6227.890791654587,,,,0.5779894503061639,,,,,,,,,,0.76185,0.907957,0.964371,,,233565.83,16885.46,250451.29,1379472.0600000017,227.37301137300176,295.02,180.16,98.75605735948574,100.0,80.8081424097577,85.0,0
Person_reID_baseline_pytorch_hrnet18_020_parallel,2025-12-10T11:41:25.898312,Person_reID_baseline_pytorch,hrnet18,,True,6245.4961314201355,,,,0.5549998038248569,,,,,,,,,,0.72453,0.893112,0.956057,,,234669.15,16935.35,251604.5,1348411.1899999997,221.63234549638392,281.7,186.78,98.77432610124917,100.0,80.6482577251808,85.0,0
examples_mnist_ff_021_parallel,2025-12-10T11:43:33.237924,examples,mnist_ff,,True,34.30015468597412,9,,,,,,,,,,,,,,,,,,1161.51,89.49,1251.0,8589.13,260.27666666666664,270.57,245.76,72.66666666666667,97.0,82.15151515151516,83.0,0
examples_mnist_ff_022_parallel,2025-12-10T11:45:21.008534,examples,mnist_ff,,True,14.732366800308228,7,,,,,,,,,,,,,,,,,,500.3,36.73,537.03,3731.29,266.5207142857143,274.8,252.16,73.14285714285714,97.0,81.42857142857143,82.0,0
examples_mnist_ff_023_parallel,2025-12-10T11:47:08.641059,examples,mnist_ff,,True,14.594385623931885,13,,,,,,,,,,,,,,,,,,490.92,36.32,527.24,3673.5,262.39285714285717,271.81,254.45,74.85714285714286,97.0,80.64285714285714,82.0,0
examples_mnist_ff_024_parallel,2025-12-10T11:48:56.074611,examples,mnist_ff,,True,14.395693063735962,8,,,,,,,,,,,,,,,,,,481.11,36.0,517.11,3344.5600000000004,257.2738461538462,269.31,249.88,71.92307692307692,97.0,80.38461538461539,81.0,0
examples_mnist_ff_025_parallel,2025-12-10T11:50:44.049608,examples,mnist_ff,,True,14.937036037445068,15,,,,,,,,,,,,,,,,,,508.28,37.5,545.78,3698.0499999999997,264.14642857142854,273.44,253.2,77.71428571428571,97.0,80.0,81.0,0
examples_mnist_ff_026_parallel,2025-12-10T11:52:43.728830,examples,mnist_ff,,True,26.640061378479004,,0.017077784491099503,,,,,,,,,,,,,,,,,931.96,67.53,999.49,7073.229999999998,282.9291999999999,315.89,252.72,87.68,100.0,81.4,83.0,0
examples_mnist_ff_027_parallel,2025-12-10T11:54:43.775226,examples,mnist_ff,,True,27.00777316093445,,0.00982507734230921,,,,,,,,,,,,,,,,,950.18,68.94,1019.12,7440.2300000000005,286.16269230769234,316.97,255.3,86.65384615384616,100.0,81.23076923076923,83.0,0
examples_mnist_ff_028_parallel,2025-12-10T11:56:43.636177,examples,mnist_ff,,True,26.82304620742798,,0.011637457897513795,,,,,,,,,,,,,,,,,943.8,67.9,1011.7,7481.989999999998,287.7688461538461,318.59,254.52,86.53846153846153,100.0,81.1923076923077,83.0,0
examples_mnist_ff_029_parallel,2025-12-10T11:58:43.366780,examples,mnist_ff,,True,26.69249129295349,,0.01104513494661122,,,,,,,,,,,,,,,,,943.12,67.43,1010.55,7161.360000000001,286.4544,316.77,254.69,87.48,100.0,80.84,83.0,0
examples_mnist_ff_030_parallel,2025-12-10T12:00:43.332159,examples,mnist_ff,,True,26.92718243598938,,0.015990661234729805,,,,,,,,,,,,,,,,,949.69,68.65,1018.34,7474.889999999999,287.4957692307692,318.14,260.3,86.76923076923077,100.0,80.6923076923077,83.0,0
examples_mnist_ff_031_parallel,2025-12-10T12:02:26.504656,examples,mnist_ff,,True,10.134073495864868,,,98,,,,,,,,,,,,,,,,331.36,24.36,355.72,2396.52,266.28,272.84,257.55,79.11111111111111,98.0,78.55555555555556,79.0,0
examples_mnist_ff_032_parallel,2025-12-10T12:04:10.015894,examples,mnist_ff,,True,10.473159551620483,,,128,,,,,,,,,,,,,,,,341.75,25.01,366.76,2582.59,258.259,272.19,241.44,76.7,98.0,78.2,79.0,0
examples_mnist_ff_033_parallel,2025-12-10T12:05:53.177960,examples,mnist_ff,,True,10.124077558517456,,,114,,,,,,,,,,,,,,,,328.86,24.09,352.95,2389.0099999999998,265.44555555555553,274.48,255.58,77.22222222222223,98.0,78.66666666666667,79.0,0
examples_mnist_ff_034_parallel,2025-12-10T12:07:36.628955,examples,mnist_ff,,True,10.412285804748535,,,127,,,,,,,,,,,,,,,,339.24,24.59,363.83,2657.08,265.70799999999997,270.16,259.42,77.2,97.0,78.5,79.0,0
examples_mnist_ff_035_parallel,2025-12-10T12:09:19.744529,examples,mnist_ff,,True,10.077389478683472,,,81,,,,,,,,,,,,,,,,330.69,23.92,354.61,2379.12,264.34666666666664,269.7,254.3,79.0,98.0,78.22222222222223,79.0,0
examples_mnist_ff_036_parallel,2025-12-10T12:11:19.617120,examples,mnist_ff,,True,26.834517002105713,,,,,,5242,,,,,,,,,,,,,942.92,66.11,1009.03,7494.79,288.26115384615383,319.16,254.78,85.5,100.0,80.15384615384616,83.0,0
examples_mnist_ff_037_parallel,2025-12-10T12:13:19.230236,examples,mnist_ff,,True,26.574527502059937,,,,,,4927,,,,,,,,,,,,,934.98,65.7,1000.68,7156.0,286.24,316.45,246.31,85.64,100.0,79.8,83.0,0
examples_mnist_ff_038_parallel,2025-12-10T12:15:19.074567,examples,mnist_ff,,True,26.80597710609436,,,,,,2419,,,,,,,,,,,,,944.86,67.76,1012.62,7501.33,288.5126923076923,316.02,253.7,86.61538461538461,100.0,79.88461538461539,82.0,0
examples_mnist_ff_039_parallel,2025-12-10T12:17:18.818959,examples,mnist_ff,,True,26.705962419509888,,,,,,6378,,,,,,,,,,,,,945.48,67.23,1012.71,7259.310000000001,290.3724,319.05,259.81,87.2,100.0,80.08,83.0,0
examples_mnist_ff_040_parallel,2025-12-10T12:19:18.458452,examples,mnist_ff,,True,26.60127282142639,,,,,,1228,,,,,,,,,,,,,937.92,66.86,1004.78,7277.58,291.1032,318.67,257.05,88.16,100.0,80.16,83.0,0
examples_mnist_041_parallel,2025-12-10T12:24:23.947107,examples,mnist,,True,212.4454026222229,,,29,,,,,,,99.0,,,0.028,,,,,,8339.3,580.55,8919.85,56143.199999999975,272.5398058252426,282.39,253.1,83.04368932038835,94.0,81.18932038834951,83.0,0
examples_mnist_042_parallel,2025-12-10T12:29:11.405947,examples,mnist,,True,194.41796231269836,,,64,,,,,,,99.0,,,0.0271,,,,,,7429.06,528.32,7957.38,50721.34,268.3668783068783,282.67,251.1,78.82539682539682,84.0,82.34920634920636,84.0,0
examples_mnist_043_parallel,2025-12-10T12:33:56.365124,examples,mnist,,True,191.9172546863556,,,80,,,,,,,99.0,,,0.026,,,,,,7281.81,520.01,7801.82,49159.24,264.29698924731184,278.58,242.14,78.63440860215054,83.0,82.55913978494624,84.0,0
examples_mnist_044_parallel,2025-12-10T12:39:08.477875,examples,mnist,,True,219.06819367408752,,,23,,,,,,,99.0,,,0.0294,,,,,,8771.08,596.54,9367.62,55524.32999999999,260.6776056338028,279.1,232.37,86.20657276995306,93.0,82.87323943661971,84.0,0
examples_mnist_045_parallel,2025-12-10T12:43:51.760572,examples,mnist,,True,190.2395737171173,,,84,,,,,,,99.0,,,0.0252,,,,,,7235.74,509.36,7745.1,48098.749999999985,259.99324324324317,279.75,238.82,79.16216216216216,84.0,82.94594594594595,85.0,0
examples_mnist_rnn_046_parallel,2025-12-10T12:49:50.916520,examples,mnist_rnn,,True,266.1141004562378,,,65,,,,,,,94.0,,,0.2054,,,,,,11300.05,753.76,12053.81,64419.63000000001,249.68848837209308,268.81,224.64,64.37596899224806,75.0,82.40310077519379,84.0,0
examples_mnist_rnn_047_parallel,2025-12-10T12:58:10.525075,examples,mnist_rnn,,True,406.5622375011444,,,19,,,,,,,96.0,,,0.1472,,,,,,19044.0,1096.45,20140.45,95340.73000000011,241.98154822335053,268.16,191.35,60.51269035532995,73.0,82.32233502538071,84.0,0
examples_mnist_rnn_048_parallel,2025-12-10T13:04:02.995642,examples,mnist_rnn,,True,259.4298210144043,,,75,,,,,,,94.0,,,0.2148,,,,,,10909.19,734.25,11643.44,62686.849999999955,248.75734126984108,270.51,221.84,64.78174603174604,74.0,82.7063492063492,84.0,0
examples_mnist_rnn_049_parallel,2025-12-10T13:09:54.419818,examples,mnist_rnn,,True,258.3831102848053,,,73,,,,,,,93.0,,,0.2279,,,,,,10887.14,726.37,11613.51,62274.57000000005,248.10585657370538,267.9,226.26,64.84860557768924,74.0,82.68525896414343,84.0,0
examples_mnist_rnn_050_parallel,2025-12-10T13:15:45.946969,examples,mnist_rnn,,True,258.48610758781433,,,71,,,,,,,94.0,,,0.2115,,,,,,10951.13,721.81,11672.94,62420.13999999999,248.6858167330677,267.73,224.17,65.1593625498008,74.0,82.69322709163346,84.0,0
examples_mnist_rnn_051_parallel,2025-12-10T13:19:22.342851,examples,mnist_rnn,,True,123.3548674583435,5,,,,,,,,,94.0,,,0.1846,,,,,,5493.03,338.15,5831.18,29683.979999999992,249.44521008403356,270.63,220.99,63.445378151260506,74.0,82.34453781512605,84.0,0
examples_mnist_rnn_052_parallel,2025-12-10T13:25:45.394934,examples,mnist_rnn,,True,290.00891757011414,12,,,,,,,,,95.0,,,0.1593,,,,,,13052.64,793.03,13845.67,69524.27999999997,247.4173665480426,268.67,220.78,63.87544483985765,74.0,82.42348754448399,84.0,0
examples_mnist_rnn_053_parallel,2025-12-10T13:30:56.315258,examples,mnist_rnn,,True,217.87851214408875,9,,,,,,,,,95.0,,,0.162,,,,,,9798.98,590.46,10389.44,52125.42000000003,247.03990521327026,267.26,212.44,63.3696682464455,73.0,82.41232227488152,84.0,0
examples_siamese_054_parallel,2025-12-10T13:35:47.929482,examples,siamese,,True,198.57412791252136,,,115,,,,,,,99.0,,,0.0,,,,,,7555.61,523.41,8079.02,49718.55,257.60906735751297,286.8,223.28,97.81865284974093,100.0,83.29015544041451,85.0,0
examples_siamese_055_parallel,2025-12-10T13:45:11.277056,examples,siamese,,True,470.3043999671936,,,43,,,,,,,100.0,,,0.0,,,,,,17818.39,1243.21,19061.6,112171.60999999999,244.91617903930128,285.82,222.78,98.146288209607,100.0,82.66157205240175,84.0,0
examples_siamese_056_parallel,2025-12-10T13:56:18.996296,examples,siamese,,True,574.6750166416168,,,34,,,,,,,100.0,,,0.0,,,,,,21791.11,1520.5,23311.61,135539.68000000005,242.03514285714294,279.29,223.77,98.13035714285714,100.0,82.89285714285714,84.0,0
examples_siamese_057_parallel,2025-12-10T14:01:00.958985,examples,siamese,,True,188.88989877700806,,,125,,,,,,,100.0,,,0.0,,,,,,7192.8,498.91,7691.71,47015.409999999974,255.51853260869552,281.85,228.68,97.66847826086956,100.0,83.51086956521739,85.0,0
examples_siamese_058_parallel,2025-12-10T14:09:39.769956,examples,siamese,,True,425.7684636116028,,,49,,,,,,,100.0,,,0.0,,,,,,16129.87,1129.24,17259.11,99167.15000000007,239.53417874396152,282.81,223.15,98.05797101449275,100.0,82.54589371980677,84.0,0
bug-localization-by-dnn-and-rvsm_default_059_parallel,2025-12-10T14:24:52.775732,bug-localization-by-dnn-and-rvsm,default,,True,819.9633481502533,,,,,,,,7,,,,,,,,,,,55986.66,2079.51,58066.17,105262.13999999998,157.3425112107623,271.39,94.35,30.99252615844544,74.0,74.27653213751869,84.0,0
bug-localization-by-dnn-and-rvsm_default_060_parallel,2025-12-10T14:29:46.268821,bug-localization-by-dnn-and-rvsm,default,,True,200.4217653274536,,,,,,,,2,,,,,,,,,,,13151.05,511.33,13662.38,37076.51000000002,209.47180790960462,268.89,118.97,43.32768361581921,74.0,78.71751412429379,83.0,0
bug-localization-by-dnn-and-rvsm_default_061_parallel,2025-12-10T14:41:02.122743,bug-localization-by-dnn-and-rvsm,default,,True,582.8133907318115,,,,,,,,5,,,,,,,,,,,39598.24,1483.75,41081.99,78565.43000000004,163.33769230769238,268.33,98.39,32.5010395010395,76.0,74.11434511434511,83.0,0
bug-localization-by-dnn-and-rvsm_default_062_parallel,2025-12-10T14:50:16.726708,bug-localization-by-dnn-and-rvsm,default,,True,461.56404757499695,,,,,,,,4,,,,,,,,,,,31222.26,1171.44,32393.7,66069.59000000003,171.16474093264256,269.22,92.79,33.984455958549226,74.0,74.70207253886011,83.0,0
bug-localization-by-dnn-and-rvsm_default_063_parallel,2025-12-10T15:03:51.496020,bug-localization-by-dnn-and-rvsm,default,,True,721.7255232334137,,,,,,,,6,,,,,,,,,,,49235.44,1832.73,51068.17,92405.40999999995,156.09021959459452,268.71,94.63,31.44087837837838,73.0,73.34628378378379,83.0,0
MRT-OAST_default_064,2025-12-10T15:31:44.764262,MRT-OAST,default,,True,1610.164167881012,12,0.00010454320856154476,,0.05722322498870701,5.0994088763394604e-05,1980,,,,,,4950.0,,,,,0.998255,0.946628,47544.12,3619.47,51163.59,349742.7800000004,224.48188703466008,316.68,76.6,92.002567394095,98.0,79.89216944801026,85.0,0
MRT-OAST_default_065,2025-12-10T16:02:46.818111,MRT-OAST,default,,True,1858.944219827652,14,0.0001165834738796372,,0.08455382687550926,7.834941202620763e-05,7543,,,,,,4967.0,,,,,0.999577,0.978072,55133.0,4220.08,59353.08,394839.47000000026,218.8688858093128,316.91,81.6,93.2139689578714,100.0,79.85144124168514,85.0,0
MRT-OAST_default_066,2025-12-10T16:36:01.138036,MRT-OAST,default,,True,1991.2051544189453,15,0.00010989014094152284,,0.1874495575720138,0.000543669049165587,8290,,,,,,4717.0,,,,,0.988218,0.832851,59160.08,4511.3,63671.38,422280.3099999993,218.34555842812787,316.36,81.64,93.32419855222336,99.0,79.60186142709411,85.0,0
MRT-OAST_default_067,2025-12-10T17:07:09.126740,MRT-OAST,default,,True,1864.879728794098,14,5.182099840744783e-05,,0.1801427693271612,2.3417159503971232e-05,220,,,,,,4603.0,,,,,0.981461,0.744725,55422.43,4218.68,59641.11,395577.7299999997,218.5512320441987,316.76,82.02,93.19447513812155,100.0,79.3,85.0,0
MRT-OAST_default_068,2025-12-10T17:22:56.674594,MRT-OAST,default,,True,944.4763000011444,7,0.0001409302001085878,,0.19500110622938013,0.0006521186784033174,6234,,,,,,4523.0,,,,,0.965129,0.709971,28029.51,2148.0,30177.51,198311.05000000025,217.20815991237706,316.86,81.6,92.4184008762322,99.0,79.20043811610077,85.0,0
MRT-OAST_default_069,2025-12-10T17:34:13.400970,MRT-OAST,default,,True,673.6653892993927,5,5.767245452876503e-05,,0.1957723884108081,2.6868475755171116e-05,8700,,,,,,4115.0,,,,,0.912655,0.549028,20037.11,1531.2,21568.31,145950.39000000004,224.8850385208013,317.01,81.35,91.9753466872111,97.0,80.42372881355932,85.0,0
MRT-OAST_default_070,2025-12-10T17:56:33.722893,MRT-OAST,default,,True,1337.2345378398895,10,0.00011691502167687537,,0.2880816295005849,3.0743223878557735e-05,6691,,,,,,4554.0,,,,,0.977766,0.745966,39765.85,3036.31,42802.16,281616.3099999999,217.29653549382707,316.76,82.17,92.82793209876543,97.0,79.49845679012346,85.0,0
examples_mnist_ff_003,2025-12-10T22:47:21.216564,examples,mnist_ff,,True,7.657817125320435,10,0.01,32,,,1,,,,,,,,,,,,,195.26,15.51,210.77,370.72999999999996,74.14599999999999,78.19,68.88,1.2,3.0,46.6,48.0,0
examples_mnist_ff_004_parallel,2025-12-10T22:49:01.372912,examples,mnist_ff,,True,7.119969129562378,10,0.01,32,,,1,,,,,,,,,,,,,212.43,14.59,227.02,517.6500000000001,86.27500000000002,88.5,81.31,10.5,13.0,49.5,50.0,0
